ImageNumber,ObjectNumber,Class,Artifacts_Number_Object_Number,Artifacts_AreaShape_Area,Artifacts_AreaShape_BoundingBoxArea,Artifacts_AreaShape_BoundingBoxMaximum_X,Artifacts_AreaShape_BoundingBoxMaximum_Y,Artifacts_AreaShape_BoundingBoxMinimum_X,Artifacts_AreaShape_BoundingBoxMinimum_Y,Artifacts_AreaShape_Center_X,Artifacts_AreaShape_Center_Y,Artifacts_AreaShape_Compactness,Artifacts_AreaShape_ConvexArea,Artifacts_AreaShape_Eccentricity,Artifacts_AreaShape_EquivalentDiameter,Artifacts_AreaShape_EulerNumber,Artifacts_AreaShape_Extent,Artifacts_AreaShape_FormFactor,Artifacts_AreaShape_MajorAxisLength,Artifacts_AreaShape_MaxFeretDiameter,Artifacts_AreaShape_MaximumRadius,Artifacts_AreaShape_MeanRadius,Artifacts_AreaShape_MedianRadius,Artifacts_AreaShape_MinFeretDiameter,Artifacts_AreaShape_MinorAxisLength,Artifacts_AreaShape_Orientation,Artifacts_AreaShape_Perimeter,Artifacts_AreaShape_Solidity,Artifacts_Location_Center_X,Artifacts_Location_Center_Y,Artifacts_Location_Center_Z,Artifacts_Parent_ColoniesWithArtifactsUnsplit,Colonies_Number_Object_Number,Colonies_AreaShape_Area,Colonies_AreaShape_BoundingBoxArea,Colonies_AreaShape_BoundingBoxMaximum_X,Colonies_AreaShape_BoundingBoxMaximum_Y,Colonies_AreaShape_BoundingBoxMinimum_X,Colonies_AreaShape_BoundingBoxMinimum_Y,Colonies_AreaShape_Center_X,Colonies_AreaShape_Center_Y,Colonies_AreaShape_Compactness,Colonies_AreaShape_ConvexArea,Colonies_AreaShape_Eccentricity,Colonies_AreaShape_EquivalentDiameter,Colonies_AreaShape_EulerNumber,Colonies_AreaShape_Extent,Colonies_AreaShape_FormFactor,Colonies_AreaShape_MajorAxisLength,Colonies_AreaShape_MaxFeretDiameter,Colonies_AreaShape_MaximumRadius,Colonies_AreaShape_MeanRadius,Colonies_AreaShape_MedianRadius,Colonies_AreaShape_MinFeretDiameter,Colonies_AreaShape_MinorAxisLength,Colonies_AreaShape_Orientation,Colonies_AreaShape_Perimeter,Colonies_AreaShape_Solidity,Colonies_Location_Center_X,Colonies_Location_Center_Y,Colonies_Parent_ColoniesWithArtifacts,ColoniesUnsplit_Number_Object_Number,ColoniesUnsplit_AreaShape_Area,ColoniesUnsplit_AreaShape_BoundingBoxArea,ColoniesUnsplit_AreaShape_BoundingBoxMaximum_X,ColoniesUnsplit_AreaShape_BoundingBoxMaximum_Y,ColoniesUnsplit_AreaShape_BoundingBoxMinimum_X,ColoniesUnsplit_AreaShape_BoundingBoxMinimum_Y,ColoniesUnsplit_AreaShape_Center_X,ColoniesUnsplit_AreaShape_Center_Y,ColoniesUnsplit_AreaShape_Compactness,ColoniesUnsplit_AreaShape_ConvexArea,ColoniesUnsplit_AreaShape_Eccentricity,ColoniesUnsplit_AreaShape_EquivalentDiameter,ColoniesUnsplit_AreaShape_EulerNumber,ColoniesUnsplit_AreaShape_Extent,ColoniesUnsplit_AreaShape_FormFactor,ColoniesUnsplit_AreaShape_MajorAxisLength,ColoniesUnsplit_AreaShape_MaxFeretDiameter,ColoniesUnsplit_AreaShape_MaximumRadius,ColoniesUnsplit_AreaShape_MeanRadius,ColoniesUnsplit_AreaShape_MedianRadius,ColoniesUnsplit_AreaShape_MinFeretDiameter,ColoniesUnsplit_AreaShape_MinorAxisLength,ColoniesUnsplit_AreaShape_Orientation,ColoniesUnsplit_AreaShape_Perimeter,ColoniesUnsplit_AreaShape_Solidity,ColoniesUnsplit_Location_Center_X,ColoniesUnsplit_Location_Center_Y,ColoniesUnsplit_Location_Center_Z,ColoniesUnsplit_Parent_ColoniesWithArtifactsUnsplit,ColoniesWithArtifacts_Number_Object_Number,ColoniesWithArtifacts_AreaShape_Area,ColoniesWithArtifacts_AreaShape_BoundingBoxArea,ColoniesWithArtifacts_AreaShape_BoundingBoxMaximum_X,ColoniesWithArtifacts_AreaShape_BoundingBoxMaximum_Y,ColoniesWithArtifacts_AreaShape_BoundingBoxMinimum_X,ColoniesWithArtifacts_AreaShape_BoundingBoxMinimum_Y,ColoniesWithArtifacts_AreaShape_Center_X,ColoniesWithArtifacts_AreaShape_Center_Y,ColoniesWithArtifacts_AreaShape_Compactness,ColoniesWithArtifacts_AreaShape_ConvexArea,ColoniesWithArtifacts_AreaShape_Eccentricity,ColoniesWithArtifacts_AreaShape_EquivalentDiameter,ColoniesWithArtifacts_AreaShape_EulerNumber,ColoniesWithArtifacts_AreaShape_Extent,ColoniesWithArtifacts_AreaShape_FormFactor,ColoniesWithArtifacts_AreaShape_MajorAxisLength,ColoniesWithArtifacts_AreaShape_MaxFeretDiameter,ColoniesWithArtifacts_AreaShape_MaximumRadius,ColoniesWithArtifacts_AreaShape_MeanRadius,ColoniesWithArtifacts_AreaShape_MedianRadius,ColoniesWithArtifacts_AreaShape_MinFeretDiameter,ColoniesWithArtifacts_AreaShape_MinorAxisLength,ColoniesWithArtifacts_AreaShape_Orientation,ColoniesWithArtifacts_AreaShape_Perimeter,ColoniesWithArtifacts_AreaShape_Solidity,ColoniesWithArtifacts_Children_Colonies_Count,ColoniesWithArtifacts_Location_Center_X,ColoniesWithArtifacts_Location_Center_Y,ColoniesWithArtifacts_Location_Center_Z,ColoniesWithArtifactsUnsplit_Number_Object_Number,ColoniesWithArtifactsUnsplit_AreaShape_Area,ColoniesWithArtifactsUnsplit_AreaShape_BoundingBoxArea,ColoniesWithArtifactsUnsplit_AreaShape_BoundingBoxMaximum_X,ColoniesWithArtifactsUnsplit_AreaShape_BoundingBoxMaximum_Y,ColoniesWithArtifactsUnsplit_AreaShape_BoundingBoxMinimum_X,ColoniesWithArtifactsUnsplit_AreaShape_BoundingBoxMinimum_Y,ColoniesWithArtifactsUnsplit_AreaShape_Center_X,ColoniesWithArtifactsUnsplit_AreaShape_Center_Y,ColoniesWithArtifactsUnsplit_AreaShape_Compactness,ColoniesWithArtifactsUnsplit_AreaShape_ConvexArea,ColoniesWithArtifactsUnsplit_AreaShape_Eccentricity,ColoniesWithArtifactsUnsplit_AreaShape_EquivalentDiameter,ColoniesWithArtifactsUnsplit_AreaShape_EulerNumber,ColoniesWithArtifactsUnsplit_AreaShape_Extent,ColoniesWithArtifactsUnsplit_AreaShape_FormFactor,ColoniesWithArtifactsUnsplit_AreaShape_MajorAxisLength,ColoniesWithArtifactsUnsplit_AreaShape_MaxFeretDiameter,ColoniesWithArtifactsUnsplit_AreaShape_MaximumRadius,ColoniesWithArtifactsUnsplit_AreaShape_MeanRadius,ColoniesWithArtifactsUnsplit_AreaShape_MedianRadius,ColoniesWithArtifactsUnsplit_AreaShape_MinFeretDiameter,ColoniesWithArtifactsUnsplit_AreaShape_MinorAxisLength,ColoniesWithArtifactsUnsplit_AreaShape_Orientation,ColoniesWithArtifactsUnsplit_AreaShape_Perimeter,ColoniesWithArtifactsUnsplit_AreaShape_Solidity,ColoniesWithArtifactsUnsplit_Children_Artifacts_Count,ColoniesWithArtifactsUnsplit_Children_ColoniesUnsplit_Count,ColoniesWithArtifactsUnsplit_Location_Center_X,ColoniesWithArtifactsUnsplit_Location_Center_Y,ColoniesWithArtifactsUnsplit_Location_Center_Z
34,22,positive,22.0,145.0,209.0,335.0,229.0,316.0,218.0,325.6137931034483,222.50344827586207,1.2233453364555513,156.0,0.8480944414883405,13.58748446131949,1.0,0.69377990430622,0.8174306716183192,18.832875640377516,18.110770276274835,5.0,2.2888244260544877,2.0,9.203157784562164,9.978506669431422,-82.84263565678603,47.21320343559643,0.9294871794871795,325.6137931034483,222.50344827586207,0.0,41.0,22.0,71.0,99.0,456.0,212.0,445.0,203.0,449.8732394366197,207.16901408450704,0.9791142353404739,78.0,0.4896802814234289,9.507891862878783,1.0,0.7171717171717171,1.0213312848548906,10.182287901145497,10.04987562112089,4.47213595499958,1.9452332894109212,2.0,8.0,8.877957911861039,-81.85146403089978,29.556349186104043,0.9102564102564102,449.8732394366197,207.16901408450704,82.0,22.0,110.0,140.0,511.0,232.0,497.0,222.0,503.2090909090909,226.54545454545453,1.0203852860896627,117.0,0.7109107221746124,11.834540545406394,1.0,0.7857142857142857,0.9800219717320859,14.143444644751465,13.341664064126334,5.0,2.2375559802208698,2.0,9.0,9.946833793045451,78.61930630534668,37.55634918610404,0.9401709401709402,503.2090909090909,226.54545454545453,0.0,44.0,22.0,13.0,21.0,136.0,37.0,129.0,34.0,131.46153846153845,35.30769230769231,0.6905637845309429,15.0,0.9538913152856665,4.068428945128219,1.0,0.6190476190476191,1.4480921565836788,7.513492701616092,6.324555320336759,1.4142135623730951,1.0318625817210074,1.0,1.8973665961010275,2.2551915575452273,75.44192686696054,10.621320343559642,0.8666666666666667,0.0,131.46153846153845,35.30769230769231,0.0,22.0,20.0,42.0,345.0,157.0,338.0,151.0,341.0,153.5,1.0367692888079427,20.0,0.9218070012854378,5.046265044040321,1.0,0.47619047619047616,0.964534743452693,8.128427750508482,6.708203932499369,1.4142135623730951,1.1656854249492379,1.0,2.1213203435596424,3.150977991792961,-47.04280838998744,16.14213562373095,1.0,1.0,0.0,341.0,153.5,0.0
11,6,positive,6.0,32.0,50.0,782.0,93.0,772.0,88.0,775.3125,90.1875,0.884923928832016,37.0,0.8474913619426268,6.383076486422923,1.0,0.64,1.1300406367357128,9.17397008609994,9.219544457292887,2.8284271247461903,1.4051246887143014,1.0,4.0,4.869627589389506,80.27669652378403,18.86396103067893,0.8648648648648649,775.3125,90.1875,0.0,10.0,6.0,110.0,143.0,851.0,107.0,840.0,94.0,844.7272727272727,99.04545454545455,1.0203852860896627,116.0,0.43309755121672966,11.834540545406394,1.0,0.7692307692307693,0.9800219717320859,12.59481644283078,12.649110640673518,5.385164807134504,2.2801166260921715,2.0,10.0,11.352300692053763,-7.8380417061705305,37.55634918610404,0.9482758620689655,844.7272727272727,99.04545454545455,13.0,6.0,110.0,143.0,851.0,107.0,840.0,94.0,844.7272727272727,99.04545454545455,1.0203852860896627,116.0,0.43309755121672966,11.834540545406394,1.0,0.7692307692307693,0.9800219717320859,12.59481644283078,12.649110640673518,5.385164807134504,2.2801166260921715,2.0,10.0,11.352300692053763,-7.8380417061705305,37.55634918610404,0.9482758620689655,844.7272727272727,99.04545454545455,0.0,12.0,6.0,22.0,25.0,884.0,84.0,879.0,79.0,881.0909090909091,81.0909090909091,0.7337506369818236,22.0,0.4282593998234223,5.292567428401227,1.0,0.88,1.3628608270970017,5.502816709244202,5.0,2.8284271247461903,1.366866718721158,1.0,4.0,4.972652484064489,-45.0,14.242640687119284,1.0,1.0,881.0909090909091,81.0909090909091,0.0,6.0,22.0,25.0,884.0,84.0,879.0,79.0,881.0909090909091,81.0909090909091,0.7337506369818236,22.0,0.4282593998234223,5.292567428401227,1.0,0.88,1.3628608270970017,5.502816709244202,5.0,2.8284271247461903,1.366866718721158,1.0,4.0,4.972652484064489,-45.0,14.242640687119284,1.0,0.0,1.0,881.0909090909091,81.0909090909091,0.0
10,68,positive,68.0,75.0,112.0,146.0,979.0,138.0,965.0,141.8,971.2666666666667,1.2796360569127863,86.0,0.90850348538453,9.772050238058398,1.0,0.6696428571428571,0.7814721964091663,15.322289973354973,13.601470508735444,3.1622776601683795,1.7039794889384405,1.4142135623730951,5.857122361103716,6.402836782342227,-11.127165557656507,34.72792206135786,0.872093023255814,141.8,971.2666666666667,0.0,315.0,68.0,39.0,49.0,491.0,264.0,484.0,257.0,487.2564102564103,259.7435897435897,0.9059382957192945,43.0,0.3629812998807464,7.046725639945928,1.0,0.7959183673469388,1.1038279369855124,7.302967433402214,7.0710678118654755,3.1622776601683795,1.564257551455877,1.4142135623730951,6.0,6.804878939650613,-45.0,21.071067811865476,0.9069767441860465,487.2564102564103,259.7435897435897,101.0,68.0,84.0,110.0,634.0,334.0,624.0,323.0,628.4166666666666,327.9166666666667,0.9787241585374565,91.0,0.4638114569020879,10.341765891652821,1.0,0.7636363636363637,1.0217383430019105,11.004796308816793,10.816653826391969,5.0,2.0635457844412275,2.0,9.0,9.749522468315178,-36.05850828135413,32.14213562373095,0.9230769230769231,628.4166666666666,327.9166666666667,0.0,94.0,68.0,31.0,42.0,498.0,188.0,491.0,182.0,494.0,184.51612903225808,0.8771635434922447,34.0,0.6537332403919851,6.282549314314218,1.0,0.7380952380952381,1.140038260161506,7.240606466801902,6.708203932499369,2.8284271247461903,1.4200616913381976,1.0,4.919349550499537,5.4791485255673615,61.98673692597704,18.485281374238568,0.9117647058823529,1.0,494.0,184.51612903225808,0.0,68.0,84.0,110.0,445.0,269.0,435.0,258.0,439.5952380952381,263.0833333333333,0.9433749850094594,87.0,0.4874447553630857,10.341765891652821,1.0,0.7636363636363637,1.0600238673807667,11.112861904695544,10.770329614269007,4.47213595499958,2.0530320207286445,2.0,9.0,9.70323793196189,22.16968485352458,31.556349186104043,0.9655172413793104,0.0,1.0,439.5952380952381,263.0833333333333,0.0
6,17,positive,17.0,75.0,140.0,326.0,926.0,316.0,912.0,321.29333333333335,917.12,1.7097390083261608,94.0,0.9111319793636397,9.772050238058398,1.0,0.5357142857142857,0.584884590648138,17.185113636956057,15.811388300841896,3.1622776601683795,1.5360813669751554,1.4142135623730951,7.37443916112788,7.082237747148082,24.552553743061466,40.14213562373095,0.7978723404255319,321.29333333333335,917.12,0.0,261.0,17.0,18.0,20.0,375.0,172.0,370.0,168.0,371.77777777777777,169.5,0.7275526948748822,18.0,0.5840132092439594,4.787307364817192,1.0,0.9,1.3744708899359803,5.258737584977436,4.47213595499958,2.0,1.2682459513747883,1.0,3.0,4.268749491621899,90.0,12.82842712474619,1.0,371.77777777777777,169.5,19.0,17.0,15.0,20.0,161.0,182.0,156.0,178.0,157.86666666666667,179.46666666666667,0.7208777308044718,16.0,0.47609522856952347,4.370193722368317,1.0,0.75,1.3871977968913514,4.618802153517007,4.123105625617661,2.0,1.2161760458079522,1.0,3.0,4.061745656460751,-75.96375653207352,11.65685424949238,0.9375,157.86666666666667,179.46666666666667,0.0,19.0,17.0,562.0,884.0,321.0,176.0,295.0,142.0,308.0943060498221,156.61565836298934,1.3459860365043057,633.0,0.46697307175137326,26.749964937194992,1.0,0.6357466063348416,0.7429497579314606,29.061189464134134,33.13608305156178,11.40175425099138,4.330630049275228,4.0,25.0,25.697982659885604,17.329314670968568,97.49747468305833,0.8878357030015798,1.0,308.0943060498221,156.61565836298934,0.0,17.0,26.0,36.0,225.0,177.0,219.0,171.0,221.84615384615384,173.6153846153846,0.8317819970820826,28.0,0.3144655403566914,5.753627391751592,1.0,0.7222222222222222,1.2022380906391716,5.899992249219243,5.385164807134504,2.8284271247461903,1.3989088804465861,1.0,4.919349550499537,5.600679088472422,15.752133359602093,16.485281374238568,0.9285714285714286,0.0,1.0,221.84615384615384,173.6153846153846,0.0
4,34,positive,34.0,9.0,15.0,877.0,803.0,872.0,800.0,874.1111111111111,801.3333333333334,0.6007314423370599,10.0,0.890870806374748,3.385137501286538,1.0,0.6,1.6646373562696215,4.988876515698588,4.123105625617661,1.4142135623730951,1.0460237291525663,1.0,1.7888543819998317,2.2662308949301266,-71.56505117707799,8.242640687119286,0.9,874.1111111111111,801.3333333333334,0.0,192.0,34.0,69.0,81.0,563.0,174.0,554.0,165.0,558.0,169.0,0.8604039302995841,69.0,0.0,9.373021315815206,1.0,0.8518518518518519,1.1622448071010205,9.337473201948237,8.94427190999916,5.0,2.004458007374049,2.0,8.0,9.337473201948237,45.0,27.31370849898476,1.0,558.0,169.0,63.0,34.0,29.0,35.0,979.0,258.0,974.0,251.0,976.0,254.20689655172413,0.8554976133093818,31.0,0.6216856792688521,6.076507779746499,1.0,0.8285714285714286,1.1689103329366746,6.838375313787884,6.082762530298219,3.0,1.4588667513574227,1.0,4.0,5.356272507295889,0.0,17.656854249492383,0.9354838709677419,976.0,254.20689655172413,0.0,47.0,34.0,9.0,12.0,713.0,89.0,709.0,86.0,710.3333333333334,87.11111111111111,0.6007314423370597,9.0,0.6945875203623408,3.385137501286538,1.0,0.75,1.6646373562696222,3.885753375057407,3.1622776601683795,1.4142135623730951,1.0920474583051323,1.0,2.0,2.7954428906961324,-69.69935267749777,8.242640687119284,1.0,1.0,710.3333333333334,87.11111111111111,0.0,34.0,69.0,81.0,563.0,174.0,554.0,165.0,558.0,169.0,0.8604039302995841,69.0,0.0,9.373021315815206,1.0,0.8518518518518519,1.1622448071010205,9.337473201948237,8.94427190999916,5.0,2.004458007374049,2.0,8.0,9.337473201948237,45.0,27.31370849898476,1.0,0.0,1.0,558.0,169.0,0.0
34,27,positive,27.0,115.0,300.0,304.0,332.0,289.0,312.0,295.2695652173913,322.83478260869566,2.0573780445019585,148.0,0.9539350323264318,12.100518486599809,1.0,0.38333333333333336,0.4860555417475916,24.805185379190387,21.470910553583888,3.605551275463989,1.6726193883352969,1.4142135623730951,7.1336159019414005,7.4418844447154955,34.52284220704581,54.526911934581186,0.777027027027027,295.2695652173913,322.83478260869566,0.0,67.0,27.0,110.0,140.0,511.0,232.0,497.0,222.0,503.2090909090909,226.54545454545453,1.0203852860896627,117.0,0.7109107221746124,11.834540545406394,1.0,0.7857142857142857,0.9800219717320859,14.143444644751465,13.341664064126334,5.0,2.2375559802208698,2.0,9.0,9.946833793045451,78.61930630534668,37.55634918610404,0.9401709401709402,503.2090909090909,226.54545454545453,94.0,27.0,217.0,378.0,221.0,261.0,200.0,243.0,210.53456221198158,250.38248847926266,1.444868984911211,246.0,0.5986521964627938,16.622063085174787,1.0,0.5740740740740741,0.6921042741196712,19.540498680574714,20.8806130178211,6.324555320336759,2.6031335204923636,2.23606797749979,15.556349186104045,15.65211688828417,64.08072278138344,62.76955262170047,0.8821138211382114,210.53456221198158,250.38248847926266,0.0,49.0,27.0,32.0,48.0,173.0,45.0,161.0,41.0,166.15625,42.59375,1.2533231970305585,36.0,0.963233639258044,6.383076486422923,1.0,0.6666666666666666,0.7978787932508187,12.214720422666353,11.40175425099138,2.0,1.208026695296637,1.0,3.0,3.2816695440122374,76.91992962585388,22.44974746830583,0.8888888888888888,0.0,166.15625,42.59375,0.0,27.0,111.0,170.0,452.0,184.0,435.0,174.0,443.02702702702703,178.54054054054055,1.2879142491283824,124.0,0.9033356485611684,11.888212206450685,1.0,0.6529411764705882,0.7764492090034464,18.60264335780343,16.492422502470642,4.0,1.948639220707657,2.0,7.648529270389178,7.979313375113285,-77.22017243262003,42.384776310850235,0.8951612903225806,1.0,0.0,443.02702702702703,178.54054054054055,0.0
10,50,positive,50.0,77.0,154.0,232.0,835.0,218.0,824.0,225.66233766233765,829.4155844155844,1.5420226283291245,91.0,0.8985347799532293,9.901487006738307,1.0,0.5,0.6484989141070912,16.111745234461328,14.317821063276353,3.605551275463989,1.6389652860075719,1.4142135623730951,6.585046078685181,7.071482412450383,-52.484432386751166,38.62741699796952,0.8461538461538461,225.66233766233765,829.4155844155844,0.0,274.0,50.0,34.0,42.0,897.0,191.0,890.0,185.0,893.1470588235294,187.61764705882354,0.8512580653608952,36.0,0.4040477860985623,6.579524642479541,1.0,0.8095238095238095,1.1747318946999283,6.871503795562984,6.4031242374328485,3.0,1.5128272351134477,1.2071067811865475,5.0,6.2856248047572345,-86.18228352340472,19.071067811865476,0.9444444444444444,893.1470588235294,187.61764705882354,69.0,50.0,27.0,36.0,729.0,267.0,723.0,261.0,725.2962962962963,263.55555555555554,0.8009752564494129,28.0,0.36976895853305364,5.863230142835039,1.0,0.75,1.2484780172022165,6.08167276575676,5.385164807134504,2.8284271247461903,1.4082189789438564,1.0,4.919349550499537,5.650626522907974,-26.91318547711397,16.485281374238568,0.9642857142857143,725.2962962962963,263.55555555555554,0.0,71.0,50.0,24.0,30.0,727.0,139.0,722.0,133.0,724.0,135.70833333333334,0.8128078919015064,26.0,0.3769982222431136,5.527906391541368,1.0,0.8,1.230303014972666,5.7130455003342036,5.0990195135927845,2.8284271247461903,1.3877973245568862,1.0,4.0,5.291502622129181,0.0,15.65685424949238,0.9230769230769231,1.0,724.0,135.70833333333334,0.0,50.0,163.0,210.0,802.0,220.0,788.0,205.0,793.9325153374233,211.87116564417178,0.9980058543575575,170.0,0.4864332653764134,14.406180819073164,1.0,0.7761904761904762,1.001998130205084,15.432678849107699,14.866068747318506,6.708203932499369,2.717067895743689,2.23606797749979,12.965338406690355,13.483805190316856,-21.04557775243126,45.21320343559643,0.9588235294117647,0.0,1.0,793.9325153374233,211.87116564417178,0.0
34,18,positive,18.0,468.0,2340.0,581.0,218.0,516.0,182.0,547.1239316239316,196.38247863247864,4.53845668816384,644.0,0.9895111746176424,24.410573670769317,1.0,0.2,0.2203392185294993,74.51770523984982,72.47068372797375,5.0,2.0410327623321014,2.0,12.486006402044096,10.764555258341064,62.151580977139844,163.373629022557,0.7267080745341615,547.1239316239316,196.38247863247864,0.0,29.0,18.0,626.0,841.0,322.0,217.0,293.0,188.0,307.5670926517572,202.31789137380193,1.173576143207977,657.0,0.560682169715149,28.2320377409108,1.0,0.7443519619500595,0.8520963942454509,31.16512958344478,32.449961479175904,12.727922061357855,4.7244501367760305,4.123105625617661,25.351302226713404,25.80569656819038,-45.23008196888824,96.08326112068522,0.9528158295281582,307.5670926517572,202.31789137380193,78.0,18.0,1582.0,4402.0,405.0,288.0,343.0,217.0,371.89001264222503,253.38053097345133,9.628553376732846,3110.0,0.8068693185904525,44.88056327377173,1.0,0.35938209904588825,0.10385776148019021,80.4986521798417,74.4043009509531,9.848857801796104,2.8172599142357506,2.23606797749979,50.170107144322685,47.55296674570814,13.78886715998425,437.5107140124046,0.5086816720257235,371.89001264222503,253.38053097345133,0.0,39.0,18.0,12.0,15.0,109.0,33.0,104.0,30.0,106.16666666666667,31.0,0.6957172405156791,13.0,0.7397092748646287,3.9088200952233594,1.0,0.8,1.4373655585403928,4.853406592853679,4.123105625617661,2.0,1.117851130197758,1.0,2.0,3.265986323710904,90.0,10.242640687119284,0.9230769230769231,0.0,106.16666666666667,31.0,0.0,18.0,89.0,110.0,359.0,146.0,348.0,136.0,353.1011235955056,140.07865168539325,0.9577165532122736,93.0,0.47042058364045547,10.645107772184812,1.0,0.8090909090909091,1.04415027248501,11.376523005884371,10.816653826391969,5.0,2.119060162976262,2.0,9.0,10.0391255247662,-63.44626315478102,32.72792206135785,0.956989247311828,0.0,1.0,353.1011235955056,140.07865168539325,0.0
7,21,positive,21.0,144.0,280.0,499.0,581.0,479.0,567.0,488.93055555555554,573.7569444444445,2.10366529084007,187.0,0.8941359838383967,13.540550005146152,1.0,0.5142857142857142,0.47536079259104175,21.979649714484736,22.47220505424423,4.0,1.8318877151794046,1.4142135623730951,9.609690621771017,9.842389033427873,-66.05386875916278,61.698484809834994,0.7700534759358288,488.93055555555554,573.7569444444445,0.0,54.0,21.0,220.0,306.0,168.0,272.0,151.0,254.0,158.48636363636365,262.84090909090907,1.0203852860896627,228.0,0.37388124808498946,16.73656774376801,1.0,0.7189542483660131,0.9800219717320859,17.398222584228897,17.26267650163207,7.810249675906654,3.1060425378629954,2.8284271247461903,14.849242404917497,16.136444035667807,23.25119489926925,53.11269837220809,0.9649122807017544,158.48636363636365,262.84090909090907,30.0,21.0,2323.0,3186.0,718.0,481.0,659.0,427.0,686.7210503659062,454.68919500645717,1.3038728063909986,2461.0,0.3209754717441539,54.38506653870879,1.0,0.729127432517263,0.7669459744067438,56.358342807414104,63.15853069855251,25.238858928247925,8.7980163228398,7.810249675906654,52.9974495157306,53.376282406665894,80.59604987781971,195.095454429505,0.9439252336448598,686.7210503659062,454.68919500645717,0.0,34.0,21.0,156.0,450.0,474.0,181.0,449.0,163.0,461.15384615384613,172.92307692307693,2.0743989216198027,191.0,0.9592241193507038,14.093451279891855,-1.0,0.3466666666666667,0.4820673543443351,28.183774176589893,27.80287754891569,4.242640687119285,1.813298260806659,1.4142135623730951,7.876396622972731,7.966047366061156,56.538873208545745,63.76955262170047,0.8167539267015707,1.0,461.15384615384613,172.92307692307693,0.0,21.0,132.0,176.0,363.0,279.0,347.0,268.0,354.8333333333333,272.59090909090907,1.2875033072092608,150.0,0.8067561241881371,12.964089628857149,1.0,0.75,0.7766970340197097,17.35965168082221,15.811388300841896,5.0,2.160308010948186,2.0,9.777860572592001,10.257550039977318,-87.19829931939894,46.21320343559643,0.88,1.0,0.0,354.8333333333333,272.59090909090907,0.0
36,5,positive,5.0,8.0,12.0,630.0,377.0,626.0,374.0,627.375,375.25,0.49237304529448433,9.0,0.8124097554365945,3.1915382432114616,1.0,0.6666666666666666,2.0309803908983444,4.1204045563213505,3.1622776601683795,1.4142135623730951,1.051776695296637,1.0,1.7888543819998317,2.4025541184843804,-70.67009587295496,7.035533905932738,0.8888888888888888,627.375,375.25,0.0,47.0,5.0,203.0,270.0,817.0,121.0,802.0,103.0,808.6206896551724,111.5320197044335,1.037919119789242,212.0,0.5915716346980946,16.07692842495848,1.0,0.7518518518518519,0.9634662093931349,17.980644867603544,18.027756377319946,7.0,2.9047150797720387,2.8284271247461903,14.0,14.496938842045438,15.09651598906001,51.45584412271571,0.9575471698113207,808.6206896551724,111.5320197044335,5.0,5.0,203.0,270.0,817.0,121.0,802.0,103.0,808.6206896551724,111.5320197044335,1.037919119789242,212.0,0.5915716346980946,16.07692842495848,1.0,0.7518518518518519,0.9634662093931349,17.980644867603544,18.027756377319946,7.0,2.9047150797720387,2.8284271247461903,14.0,14.496938842045438,15.09651598906001,51.45584412271571,0.9575471698113207,808.6206896551724,111.5320197044335,0.0,5.0,5.0,203.0,270.0,817.0,121.0,802.0,103.0,808.6206896551724,111.5320197044335,1.037919119789242,212.0,0.5915716346980946,16.07692842495848,1.0,0.7518518518518519,0.9634662093931349,17.980644867603544,18.027756377319946,7.0,2.9047150797720387,2.8284271247461903,14.0,14.496938842045438,15.09651598906001,51.45584412271571,0.9575471698113207,1.0,808.6206896551724,111.5320197044335,0.0,5.0,203.0,270.0,817.0,121.0,802.0,103.0,808.6206896551724,111.5320197044335,1.037919119789242,212.0,0.5915716346980946,16.07692842495848,1.0,0.7518518518518519,0.9634662093931349,17.980644867603544,18.027756377319946,7.0,2.9047150797720387,2.8284271247461903,14.0,14.496938842045438,15.09651598906001,51.45584412271571,0.9575471698113207,0.0,1.0,808.6206896551724,111.5320197044335,0.0
